Case_ID,Year_State_ID,Category,Type,Stream,Fate,Tonnes,Core_Non-core,Description
36250,1004,Hazardous wastes,Other miscellaneous (other T),C&I,Energy recovery,0,Core waste,A total of 0.00 tonnes of Other miscellaneous (other T) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
36251,1004,Hazardous wastes,Other miscellaneous (other T),C&I,Recycling,0,Core waste,"A total of 0.00 tonnes of Other miscellaneous (other T) (C&I) was sent for Recycling. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
36259,1004,Hazardous wastes,Other soil/sludges (other N),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Other soil/sludges (other N) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
36260,1004,Hazardous wastes,Other soil/sludges (other N),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other soil/sludges (other N) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
36261,1004,Hazardous wastes,Other soil/sludges (other N),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other soil/sludges (other N) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
36262,1004,Hazardous wastes,Other soil/sludges (other N),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Other soil/sludges (other N) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
36263,1004,Hazardous wastes,Other soil/sludges (other N),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other soil/sludges (other N) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
36264,1004,Hazardous wastes,Other soil/sludges (other N),C&D,Energy recovery,0,Core waste,A total of 0.00 tonnes of Other soil/sludges (other N) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
36265,1004,Hazardous wastes,Other soil/sludges (other N),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Other soil/sludges (other N) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
36266,1004,Hazardous wastes,Other soil/sludges (other N),C&I,Energy recovery,0,Core waste,A total of 0.00 tonnes of Other soil/sludges (other N) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
36267,1004,Hazardous wastes,Other soil/sludges (other N),C&I,Disposal,233.2911441,Core waste,A total of 233.29 tonnes of Other soil/sludges (other N) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Adverse waste effects—try to focus on recycling or reducing waste.
36268,1004,Hazardous wastes,Other soil/sludges (other N),C&I,Disposal,0.013861158,Core waste,A total of 0.01 tonnes of Other soil/sludges (other N) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Damaging impact on the environment. More sustainable practices needed.
36269,1004,Hazardous wastes,Other soil/sludges (other N),C&I,Recycling,70.7728186,Core waste,A total of 70.77 tonnes of Other soil/sludges (other N) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Excellent waste management! Keep going.
36270,1004,Hazardous wastes,Other soil/sludges (other N),C&I,Disposal,105.0337233,Core waste,A total of 105.03 tonnes of Other soil/sludges (other N) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. This has a harmful environmental impact. Consider reducing waste.
36271,1004,Hazardous wastes,Other soil/sludges (other N),C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Other soil/sludges (other N) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
36272,1004,Hazardous wastes,Other soil/sludges (other N),C&I,Recycling,45.01445283,Core waste,A total of 45.01 tonnes of Other soil/sludges (other N) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. You're making a positive impact on the environment!
36280,1004,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Paints, resins, inks, organic sludges (F) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
36281,1004,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&D,Disposal,0,Core waste,"A total of 0.00 tonnes of Paints, resins, inks, organic sludges (F) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!"
36282,1004,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&D,Disposal,0,Core waste,"A total of 0.00 tonnes of Paints, resins, inks, organic sludges (F) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability."
36283,1004,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Paints, resins, inks, organic sludges (F) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
36284,1004,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&D,Disposal,0,Core waste,"A total of 0.00 tonnes of Paints, resins, inks, organic sludges (F) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!"
36285,1004,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Paints, resins, inks, organic sludges (F) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
36286,1004,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Paints, resins, inks, organic sludges (F) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
36287,1004,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Paints, resins, inks, organic sludges (F) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability."
36288,1004,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Disposal,199.5801033,Core waste,"A total of 199.58 tonnes of Paints, resins, inks, organic sludges (F) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Adverse waste effects—try to focus on recycling or reducing waste."
36289,1004,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Disposal,0.796971215,Core waste,"A total of 0.80 tonnes of Paints, resins, inks, organic sludges (F) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Adverse waste effects—try to focus on recycling or reducing waste."
36290,1004,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Recycling,15.73803569,Core waste,"A total of 15.74 tonnes of Paints, resins, inks, organic sludges (F) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Your efforts in reducing waste are commendable!"
36291,1004,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Disposal,9.905333861,Core waste,"A total of 9.91 tonnes of Paints, resins, inks, organic sludges (F) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. This has a harmful environmental impact. Consider reducing waste."
36292,1004,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Energy recovery,3.301777954,Core waste,"A total of 3.30 tonnes of Paints, resins, inks, organic sludges (F) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
36293,1004,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Recycling,3.301777954,Core waste,"A total of 3.30 tonnes of Paints, resins, inks, organic sludges (F) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Well done! This is a great step toward sustainability."
36301,1004,Hazardous wastes,Pesticides (H),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Pesticides (H) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
36302,1004,Hazardous wastes,Pesticides (H),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Pesticides (H) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
36303,1004,Hazardous wastes,Pesticides (H),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Pesticides (H) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
36304,1004,Hazardous wastes,Pesticides (H),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Pesticides (H) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
36305,1004,Hazardous wastes,Pesticides (H),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Pesticides (H) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
36306,1004,Hazardous wastes,Pesticides (H),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Pesticides (H) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
36307,1004,Hazardous wastes,Pesticides (H),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Pesticides (H) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
36308,1004,Hazardous wastes,Pesticides (H),C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Pesticides (H) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
36309,1004,Hazardous wastes,Pesticides (H),C&I,Disposal,13.47362506,Core waste,A total of 13.47 tonnes of Pesticides (H) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. A detrimental effect—seek better disposal or recycling methods.
36310,1004,Hazardous wastes,Pesticides (H),C&I,Disposal,5.44e-5,Core waste,A total of 0.00 tonnes of Pesticides (H) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Ecologically unfriendly. Waste reduction strategies should be explored.
36311,1004,Hazardous wastes,Pesticides (H),C&I,Recycling,4.448830557,Core waste,A total of 4.45 tonnes of Pesticides (H) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Great effort! Keep up the sustainable practices.
36312,1004,Hazardous wastes,Pesticides (H),C&I,Disposal,3.063489955,Core waste,A total of 3.06 tonnes of Pesticides (H) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Unsustainable waste management. Look for eco-friendly alternatives.
36313,1004,Hazardous wastes,Pesticides (H),C&I,Energy recovery,0,Core waste,A total of 0.00 tonnes of Pesticides (H) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
36314,1004,Hazardous wastes,Pesticides (H),C&I,Recycling,0,Core waste,"A total of 0.00 tonnes of Pesticides (H) (C&I) was sent for Recycling. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
36322,1004,Hazardous wastes,Plating and heat treatment (A),C&D,Energy recovery,0,Core waste,A total of 0.00 tonnes of Plating and heat treatment (A) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
36323,1004,Hazardous wastes,Plating and heat treatment (A),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Plating and heat treatment (A) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
36324,1004,Hazardous wastes,Plating and heat treatment (A),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Plating and heat treatment (A) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Excellent waste management! Keep going.
36325,1004,Hazardous wastes,Plating and heat treatment (A),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Plating and heat treatment (A) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
36326,1004,Hazardous wastes,Plating and heat treatment (A),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Plating and heat treatment (A) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
36327,1004,Hazardous wastes,Plating and heat treatment (A),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Plating and heat treatment (A) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
36328,1004,Hazardous wastes,Plating and heat treatment (A),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Plating and heat treatment (A) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
36329,1004,Hazardous wastes,Plating and heat treatment (A),C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Plating and heat treatment (A) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
